t1,t5,t6,dt1,dt2,t2 FAIL,t3,t4 - FAIL,dt3,dt4,dt5,dt6,dt7,dt8,dt9
15:12,15.12.0,15.12.00,20/08/2016 15:12,20/8/16 15:12,15.12,15.12.00,15.12,20/8/16 15:12:00,08/20/16 15:12,8/20/16 15:12:00,2016/08/20 15:12,16-8-20 15:12:0,20.8.16 15:12:00,20/8/16 15.12
15:13,15.13.0,15.13.00,12/09/2016 15:13,12/9/16 15:13,15.13,15.13.00,15.13,12/9/16 15:13:00,09/12/16 15:13,9/12/16 15:13:00,2016/09/12 15:13,16-9-12 15:13:0,12.9.16 15:13:00,12/9/16 15.13
15:14,15.14.0,15.14.00,20/08/2016 15:14,20/8/16 15:14,15.14,15.14.00,15.14,20/8/16 15:14:00,08/20/16 15:14,8/20/16 15:14:00,2016/08/20 15:14,16-8-20 15:14:0,20.8.16 15:14:00,20/8/16 15.14
15:18,15.18.0,15.18.00,28/07/2016 15:18,28/7/16 15:18,15.18,15.18.00,15.18,28/7/16 15:18:00,07/28/16 15:18,7/28/16 15:18:00,2016/07/28 15:18,16-7-28 15:18:0,28.7.16 15:18:00,28/7/16 15.18
15:19,15.19.0,15.19.00,09/08/2016 15:19,9/8/16 15:19,15.19,15.19.00,15.19,9/8/16 15:19:00,08/09/16 15:19,8/9/16 15:19:00,2016/08/09 15:19,16-8-9 15:19:0,09.8.16 15:19:00,9/8/16 15.19
15:23,15.23.0,15.23.00,23/08/2016 15:23,23/8/16 15:23,15.23,15.23.00,15.23,23/8/16 15:23:00,08/23/16 15:23,8/23/16 15:23:00,2016/08/23 15:23,16-8-23 15:23:0,23.8.16 15:23:00,23/8/16 15.23
15:24,15.24.0,15.24.00,13/08/2016 15:24,13/8/16 15:24,15.24,15.24.00,15.24,13/8/16 15:24:00,08/13/16 15:24,8/13/16 15:24:00,2016/08/13 15:24,16-8-13 15:24:0,13.8.16 15:24:00,13/8/16 15.24
15:24,15.24.0,15.24.00,01/09/2016 15:24,1/9/16 15:24,15.24,15.24.00,15.24,1/9/16 15:24:00,09/01/16 15:24,9/1/16 15:24:00,2016/09/01 15:24,16-9-1 15:24:0,01.9.16 15:24:00,1/9/16 15.24
15:27,15.27.0,15.27.00,04/07/2016 15:27,4/7/16 15:27,15.27,15.27.00,15.27,4/7/16 15:27:00,07/04/16 15:27,7/4/16 15:27:00,2016/07/04 15:27,16-7-4 15:27:0,04.7.16 15:27:00,4/7/16 15.27
15:27,15.27.0,15.27.00,09/07/2016 15:27,9/7/16 15:27,15.27,15.27.00,15.27,9/7/16 15:27:00,07/09/16 15:27,7/9/16 15:27:00,2016/07/09 15:27,16-7-9 15:27:0,09.7.16 15:27:00,9/7/16 15.27
15:28,15.28.0,15.28.00,13/08/2016 15:28,13/8/16 15:28,15.28,15.28.00,15.28,13/8/16 15:28:00,08/13/16 15:28,8/13/16 15:28:00,2016/08/13 15:28,16-8-13 15:28:0,13.8.16 15:28:00,13/8/16 15.28
15:28,15.28.0,15.28.00,12/08/2016 15:28,12/8/16 15:28,15.28,15.28.00,15.28,12/8/16 15:28:00,08/12/16 15:28,8/12/16 15:28:00,2016/08/12 15:28,16-8-12 15:28:0,12.8.16 15:28:00,12/8/16 15.28
15:29,15.29.0,15.29.00,12/08/2016 15:29,12/8/16 15:29,15.29,15.29.00,15.29,12/8/16 15:29:00,08/12/16 15:29,8/12/16 15:29:00,2016/08/12 15:29,16-8-12 15:29:0,12.8.16 15:29:00,12/8/16 15.29
15:32,15.32.0,15.32.00,09/08/2016 15:32,9/8/16 15:32,15.32,15.32.00,15.32,9/8/16 15:32:00,08/09/16 15:32,8/9/16 15:32:00,2016/08/09 15:32,16-8-9 15:32:0,09.8.16 15:32:00,9/8/16 15.32
15:35,15.35.0,15.35.00,28/08/2016 15:35,28/8/16 15:35,15.35,15.35.00,15.35,28/8/16 15:35:00,08/28/16 15:35,8/28/16 15:35:00,2016/08/28 15:35,16-8-28 15:35:0,28.8.16 15:35:00,28/8/16 15.35
15:35,15.35.0,15.35.00,28/08/2016 15:35,28/8/16 15:35,15.35,15.35.00,15.35,28/8/16 15:35:00,08/28/16 15:35,8/28/16 15:35:00,2016/08/28 15:35,16-8-28 15:35:0,28.8.16 15:35:00,28/8/16 15.35
15:39,15.39.0,15.39.00,08/07/2016 15:39,8/7/16 15:39,15.39,15.39.00,15.39,8/7/16 15:39:00,07/08/16 15:39,7/8/16 15:39:00,2016/07/08 15:39,16-7-8 15:39:0,08.7.16 15:39:00,8/7/16 15.39
15:42,15.42.0,15.42.00,13/08/2016 15:42,13/8/16 15:42,15.42,15.42.00,15.42,13/8/16 15:42:00,08/13/16 15:42,8/13/16 15:42:00,2016/08/13 15:42,16-8-13 15:42:0,13.8.16 15:42:00,13/8/16 15.42
15:42,15.42.0,15.42.00,06/09/2016 15:42,6/9/16 15:42,15.42,15.42.00,15.42,6/9/16 15:42:00,09/06/16 15:42,9/6/16 15:42:00,2016/09/06 15:42,16-9-6 15:42:0,06.9.16 15:42:00,6/9/16 15.42
15:43,15.43.0,15.43.00,10/07/2016 15:43,10/7/16 15:43,15.43,15.43.00,15.43,10/7/16 15:43:00,07/10/16 15:43,7/10/16 15:43:00,2016/07/10 15:43,16-7-10 15:43:0,10.7.16 15:43:00,10/7/16 15.43
15:43,15.43.0,15.43.00,17/09/2016 15:43,17/9/16 15:43,15.43,15.43.00,15.43,17/9/16 15:43:00,09/17/16 15:43,9/17/16 15:43:00,2016/09/17 15:43,16-9-17 15:43:0,17.9.16 15:43:00,17/9/16 15.43
15:44,15.44.0,15.44.00,13/08/2016 15:44,13/8/16 15:44,15.44,15.44.00,15.44,13/8/16 15:44:00,08/13/16 15:44,8/13/16 15:44:00,2016/08/13 15:44,16-8-13 15:44:0,13.8.16 15:44:00,13/8/16 15.44
15:44,15.44.0,15.44.00,10/09/2016 15:44,10/9/16 15:44,15.44,15.44.00,15.44,10/9/16 15:44:00,09/10/16 15:44,9/10/16 15:44:00,2016/09/10 15:44,16-9-10 15:44:0,10.9.16 15:44:00,10/9/16 15.44
15:46,15.46.0,15.46.00,15/08/2016 15:46,15/8/16 15:46,15.46,15.46.00,15.46,15/8/16 15:46:00,08/15/16 15:46,8/15/16 15:46:00,2016/08/15 15:46,16-8-15 15:46:0,15.8.16 15:46:00,15/8/16 15.46
15:48,15.48.0,15.48.00,13/08/2016 15:48,13/8/16 15:48,15.48,15.48.00,15.48,13/8/16 15:48:00,08/13/16 15:48,8/13/16 15:48:00,2016/08/13 15:48,16-8-13 15:48:0,13.8.16 15:48:00,13/8/16 15.48
15:48,15.48.0,15.48.00,24/08/2016 15:48,24/8/16 15:48,15.48,15.48.00,15.48,24/8/16 15:48:00,08/24/16 15:48,8/24/16 15:48:00,2016/08/24 15:48,16-8-24 15:48:0,24.8.16 15:48:00,24/8/16 15.48
15:50,15.50.0,15.50.00,09/07/2016 15:50,9/7/16 15:50,15.50,15.50.00,15.50,9/7/16 15:50:00,07/09/16 15:50,7/9/16 15:50:00,2016/07/09 15:50,16-7-9 15:50:0,09.7.16 15:50:00,9/7/16 15.50
15:50,15.50.0,15.50.00,12/09/2016 15:50,12/9/16 15:50,15.50,15.50.00,15.50,12/9/16 15:50:00,09/12/16 15:50,9/12/16 15:50:00,2016/09/12 15:50,16-9-12 15:50:0,12.9.16 15:50:00,12/9/16 15.50
15:51,15.51.0,15.51.00,12/08/2016 15:51,12/8/16 15:51,15.51,15.51.00,15.51,12/8/16 15:51:00,08/12/16 15:51,8/12/16 15:51:00,2016/08/12 15:51,16-8-12 15:51:0,12.8.16 15:51:00,12/8/16 15.51
15:52,15.52.0,15.52.00,12/09/2016 15:52,12/9/16 15:52,15.52,15.52.00,15.52,12/9/16 15:52:00,09/12/16 15:52,9/12/16 15:52:00,2016/09/12 15:52,16-9-12 15:52:0,12.9.16 15:52:00,12/9/16 15.52
15:53,15.53.0,15.53.00,09/07/2016 15:53,9/7/16 15:53,15.53,15.53.00,15.53,9/7/16 15:53:00,07/09/16 15:53,7/9/16 15:53:00,2016/07/09 15:53,16-7-9 15:53:0,09.7.16 15:53:00,9/7/16 15.53
15:53,15.53.0,15.53.00,11/09/2016 15:53,11/9/16 15:53,15.53,15.53.00,15.53,11/9/16 15:53:00,09/11/16 15:53,9/11/16 15:53:00,2016/09/11 15:53,16-9-11 15:53:0,11.9.16 15:53:00,11/9/16 15.53
15:54,15.54.0,15.54.00,08/09/2016 15:54,8/9/16 15:54,15.54,15.54.00,15.54,8/9/16 15:54:00,09/08/16 15:54,9/8/16 15:54:00,2016/09/08 15:54,16-9-8 15:54:0,08.9.16 15:54:00,8/9/16 15.54
15:54,15.54.0,15.54.00,12/07/2016 15:54,12/7/16 15:54,15.54,15.54.00,15.54,12/7/16 15:54:00,07/12/16 15:54,7/12/16 15:54:00,2016/07/12 15:54,16-7-12 15:54:0,12.7.16 15:54:00,12/7/16 15.54
15:55,15.55.0,15.55.00,06/09/2016 15:55,6/9/16 15:55,15.55,15.55.00,15.55,6/9/16 15:55:00,09/06/16 15:55,9/6/16 15:55:00,2016/09/06 15:55,16-9-6 15:55:0,06.9.16 15:55:00,6/9/16 15.55
15:55,15.55.0,15.55.00,07/09/2016 15:55,7/9/16 15:55,15.55,15.55.00,15.55,7/9/16 15:55:00,09/07/16 15:55,9/7/16 15:55:00,2016/09/07 15:55,16-9-7 15:55:0,07.9.16 15:55:00,7/9/16 15.55
15:57,15.57.0,15.57.00,10/09/2016 15:57,10/9/16 15:57,15.57,15.57.00,15.57,10/9/16 15:57:00,09/10/16 15:57,9/10/16 15:57:00,2016/09/10 15:57,16-9-10 15:57:0,10.9.16 15:57:00,10/9/16 15.57
15:59,15.59.0,15.59.00,18/07/2016 15:59,18/7/16 15:59,15.59,15.59.00,15.59,18/7/16 15:59:00,07/18/16 15:59,7/18/16 15:59:00,2016/07/18 15:59,16-7-18 15:59:0,18.7.16 15:59:00,18/7/16 15.59
16:02,16.02.0,16.02.00,14/09/2016 16:02,14/9/16 16:02,16.02,16.02.00,16.02,14/9/16 16:02:00,09/14/16 16:02,9/14/16 16:2:00,2016/09/14 16:02,16-9-14 16:2:0,14.9.16 16:2:00,14/9/16 16.2
16:02,16.02.0,16.02.00,24/07/2016 16:02,24/7/16 16:02,16.02,16.02.00,16.02,24/7/16 16:02:00,07/24/16 16:02,7/24/16 16:2:00,2016/07/24 16:02,16-7-24 16:2:0,24.7.16 16:2:00,24/7/16 16.2
16:04,16.04.0,16.04.00,09/07/2016 16:04,9/7/16 16:04,16.04,16.04.00,16.04,9/7/16 16:04:00,07/09/16 16:04,7/9/16 16:4:00,2016/07/09 16:04,16-7-9 16:4:0,09.7.16 16:4:00,9/7/16 16.4
16:05,16.05.0,16.05.00,20/08/2016 16:05,20/8/16 16:05,16.05,16.05.00,16.05,20/8/16 16:05:00,08/20/16 16:05,8/20/16 16:5:00,2016/08/20 16:05,16-8-20 16:5:0,20.8.16 16:5:00,20/8/16 16.5
16:05,16.05.0,16.05.00,03/09/2016 16:05,3/9/16 16:05,16.05,16.05.00,16.05,3/9/16 16:05:00,09/03/16 16:05,9/3/16 16:5:00,2016/09/03 16:05,16-9-3 16:5:0,03.9.16 16:5:00,3/9/16 16.5
16:06,16.06.0,16.06.00,14/07/2016 16:06,14/7/16 16:06,16.06,16.06.00,16.06,14/7/16 16:06:00,07/14/16 16:06,7/14/16 16:6:00,2016/07/14 16:06,16-7-14 16:6:0,14.7.16 16:6:00,14/7/16 16.6
16:07,16.07.0,16.07.00,21/08/2016 16:07,21/8/16 16:07,16.07,16.07.00,16.07,21/8/16 16:07:00,08/21/16 16:07,8/21/16 16:7:00,2016/08/21 16:07,16-8-21 16:7:0,21.8.16 16:7:00,21/8/16 16.7
16:08,16.08.0,16.08.00,22/08/2016 16:08,22/8/16 16:08,16.08,16.08.00,16.08,22/8/16 16:08:00,08/22/16 16:08,8/22/16 16:8:00,2016/08/22 16:08,16-8-22 16:8:0,22.8.16 16:8:00,22/8/16 16.8
16:09,16.09.0,16.09.00,18/08/2016 16:09,18/8/16 16:09,16.09,16.09.00,16.09,18/8/16 16:09:00,08/18/16 16:09,8/18/16 16:9:00,2016/08/18 16:09,16-8-18 16:9:0,18.8.16 16:9:00,18/8/16 16.9
16:10,16.10.0,16.10.00,02/09/2016 16:10,2/9/16 16:10,16.10,16.10.00,16.10,2/9/16 16:10:00,09/02/16 16:10,9/2/16 16:10:00,2016/09/02 16:10,16-9-2 16:10:0,02.9.16 16:10:00,2/9/16 16.10
16:10,16.10.0,16.10.00,09/08/2016 16:10,9/8/16 16:10,16.10,16.10.00,16.10,9/8/16 16:10:00,08/09/16 16:10,8/9/16 16:10:00,2016/08/09 16:10,16-8-9 16:10:0,09.8.16 16:10:00,9/8/16 16.10
16:10,16.10.0,16.10.00,22/08/2016 16:10,22/8/16 16:10,16.10,16.10.00,16.10,22/8/16 16:10:00,08/22/16 16:10,8/22/16 16:10:00,2016/08/22 16:10,16-8-22 16:10:0,22.8.16 16:10:00,22/8/16 16.10
16:13,16.13.0,16.13.00,10/09/2016 16:13,10/9/16 16:13,16.13,16.13.00,16.13,10/9/16 16:13:00,09/10/16 16:13,9/10/16 16:13:00,2016/09/10 16:13,16-9-10 16:13:0,10.9.16 16:13:00,10/9/16 16.13
16:14,16.14.0,16.14.00,18/09/2016 16:14,18/9/16 16:14,16.14,16.14.00,16.14,18/9/16 16:14:00,09/18/16 16:14,9/18/16 16:14:00,2016/09/18 16:14,16-9-18 16:14:0,18.9.16 16:14:00,18/9/16 16.14
16:14,16.14.0,16.14.00,05/08/2016 16:14,5/8/16 16:14,16.14,16.14.00,16.14,5/8/16 16:14:00,08/05/16 16:14,8/5/16 16:14:00,2016/08/05 16:14,16-8-5 16:14:0,05.8.16 16:14:00,5/8/16 16.14
16:14,16.14.0,16.14.00,30/07/2016 16:14,30/7/16 16:14,16.14,16.14.00,16.14,30/7/16 16:14:00,07/30/16 16:14,7/30/16 16:14:00,2016/07/30 16:14,16-7-30 16:14:0,30.7.16 16:14:00,30/7/16 16.14
16:17,16.17.0,16.17.00,19/08/2016 16:17,19/8/16 16:17,16.17,16.17.00,16.17,19/8/16 16:17:00,08/19/16 16:17,8/19/16 16:17:00,2016/08/19 16:17,16-8-19 16:17:0,19.8.16 16:17:00,19/8/16 16.17
16:20,16.20.0,16.20.00,14/09/2016 16:20,14/9/16 16:20,16.20,16.20.00,16.20,14/9/16 16:20:00,09/14/16 16:20,9/14/16 16:20:00,2016/09/14 16:20,16-9-14 16:20:0,14.9.16 16:20:00,14/9/16 16.20
16:21,16.21.0,16.21.00,20/09/2016 16:21,20/9/16 16:21,16.21,16.21.00,16.21,20/9/16 16:21:00,09/20/16 16:21,9/20/16 16:21:00,2016/09/20 16:21,16-9-20 16:21:0,20.9.16 16:21:00,20/9/16 16.21
16:21,16.21.0,16.21.00,07/09/2016 16:21,7/9/16 16:21,16.21,16.21.00,16.21,7/9/16 16:21:00,09/07/16 16:21,9/7/16 16:21:00,2016/09/07 16:21,16-9-7 16:21:0,07.9.16 16:21:00,7/9/16 16.21
16:22,16.22.0,16.22.00,26/08/2016 16:22,26/8/16 16:22,16.22,16.22.00,16.22,26/8/16 16:22:00,08/26/16 16:22,8/26/16 16:22:00,2016/08/26 16:22,16-8-26 16:22:0,26.8.16 16:22:00,26/8/16 16.22
16:23,16.23.0,16.23.00,17/08/2016 16:23,17/8/16 16:23,16.23,16.23.00,16.23,17/8/16 16:23:00,08/17/16 16:23,8/17/16 16:23:00,2016/08/17 16:23,16-8-17 16:23:0,17.8.16 16:23:00,17/8/16 16.23
16:26,16.26.0,16.26.00,22/08/2016 16:26,22/8/16 16:26,16.26,16.26.00,16.26,22/8/16 16:26:00,08/22/16 16:26,8/22/16 16:26:00,2016/08/22 16:26,16-8-22 16:26:0,22.8.16 16:26:00,22/8/16 16.26
16:27,16.27.0,16.27.00,08/09/2016 16:27,8/9/16 16:27,16.27,16.27.00,16.27,8/9/16 16:27:00,09/08/16 16:27,9/8/16 16:27:00,2016/09/08 16:27,16-9-8 16:27:0,08.9.16 16:27:00,8/9/16 16.27
16:28,16.28.0,16.28.00,22/08/2016 16:28,22/8/16 16:28,16.28,16.28.00,16.28,22/8/16 16:28:00,08/22/16 16:28,8/22/16 16:28:00,2016/08/22 16:28,16-8-22 16:28:0,22.8.16 16:28:00,22/8/16 16.28
16:29,16.29.0,16.29.00,26/08/2016 16:29,26/8/16 16:29,16.29,16.29.00,16.29,26/8/16 16:29:00,08/26/16 16:29,8/26/16 16:29:00,2016/08/26 16:29,16-8-26 16:29:0,26.8.16 16:29:00,26/8/16 16.29
16:30,16.30.0,16.30.00,13/09/2016 16:30,13/9/16 16:30,16.30,16.30.00,16.30,13/9/16 16:30:00,09/13/16 16:30,9/13/16 16:30:00,2016/09/13 16:30,16-9-13 16:30:0,13.9.16 16:30:00,13/9/16 16.30
16:31,16.31.0,16.31.00,02/09/2016 16:31,2/9/16 16:31,16.31,16.31.00,16.31,2/9/16 16:31:00,09/02/16 16:31,9/2/16 16:31:00,2016/09/02 16:31,16-9-2 16:31:0,02.9.16 16:31:00,2/9/16 16.31
16:32,16.32.0,16.32.00,02/09/2016 16:32,2/9/16 16:32,16.32,16.32.00,16.32,2/9/16 16:32:00,09/02/16 16:32,9/2/16 16:32:00,2016/09/02 16:32,16-9-2 16:32:0,02.9.16 16:32:00,2/9/16 16.32
16:34,16.34.0,16.34.00,02/09/2016 16:34,2/9/16 16:34,16.34,16.34.00,16.34,2/9/16 16:34:00,09/02/16 16:34,9/2/16 16:34:00,2016/09/02 16:34,16-9-2 16:34:0,02.9.16 16:34:00,2/9/16 16.34
16:34,16.34.0,16.34.00,07/09/2016 16:34,7/9/16 16:34,16.34,16.34.00,16.34,7/9/16 16:34:00,09/07/16 16:34,9/7/16 16:34:00,2016/09/07 16:34,16-9-7 16:34:0,07.9.16 16:34:00,7/9/16 16.34
16:36,16.36.0,16.36.00,03/07/2016 16:36,3/7/16 16:36,16.36,16.36.00,16.36,3/7/16 16:36:00,07/03/16 16:36,7/3/16 16:36:00,2016/07/03 16:36,16-7-3 16:36:0,03.7.16 16:36:00,3/7/16 16.36
16:36,16.36.0,16.36.00,14/08/2016 16:36,14/8/16 16:36,16.36,16.36.00,16.36,14/8/16 16:36:00,08/14/16 16:36,8/14/16 16:36:00,2016/08/14 16:36,16-8-14 16:36:0,14.8.16 16:36:00,14/8/16 16.36
16:37,16.37.0,16.37.00,02/09/2016 16:37,2/9/16 16:37,16.37,16.37.00,16.37,2/9/16 16:37:00,09/02/16 16:37,9/2/16 16:37:00,2016/09/02 16:37,16-9-2 16:37:0,02.9.16 16:37:00,2/9/16 16.37
16:38,16.38.0,16.38.00,15/08/2016 16:38,15/8/16 16:38,16.38,16.38.00,16.38,15/8/16 16:38:00,08/15/16 16:38,8/15/16 16:38:00,2016/08/15 16:38,16-8-15 16:38:0,15.8.16 16:38:00,15/8/16 16.38
16:39,16.39.0,16.39.00,03/07/2016 16:39,3/7/16 16:39,16.39,16.39.00,16.39,3/7/16 16:39:00,07/03/16 16:39,7/3/16 16:39:00,2016/07/03 16:39,16-7-3 16:39:0,03.7.16 16:39:00,3/7/16 16.39
16:40,16.40.0,16.40.00,20/09/2016 16:40,20/9/16 16:40,16.40,16.40.00,16.40,20/9/16 16:40:00,09/20/16 16:40,9/20/16 16:40:00,2016/09/20 16:40,16-9-20 16:40:0,20.9.16 16:40:00,20/9/16 16.40
16:41,16.41.0,16.41.00,18/08/2016 16:41,18/8/16 16:41,16.41,16.41.00,16.41,18/8/16 16:41:00,08/18/16 16:41,8/18/16 16:41:00,2016/08/18 16:41,16-8-18 16:41:0,18.8.16 16:41:00,18/8/16 16.41
16:42,16.42.0,16.42.00,14/09/2016 16:42,14/9/16 16:42,16.42,16.42.00,16.42,14/9/16 16:42:00,09/14/16 16:42,9/14/16 16:42:00,2016/09/14 16:42,16-9-14 16:42:0,14.9.16 16:42:00,14/9/16 16.42
16:42,16.42.0,16.42.00,03/09/2016 16:42,3/9/16 16:42,16.42,16.42.00,16.42,3/9/16 16:42:00,09/03/16 16:42,9/3/16 16:42:00,2016/09/03 16:42,16-9-3 16:42:0,03.9.16 16:42:00,3/9/16 16.42
16:42,16.42.0,16.42.00,03/09/2016 16:42,3/9/16 16:42,16.42,16.42.00,16.42,3/9/16 16:42:00,09/03/16 16:42,9/3/16 16:42:00,2016/09/03 16:42,16-9-3 16:42:0,03.9.16 16:42:00,3/9/16 16.42
16:44,16.44.0,16.44.00,15/07/2016 16:44,15/7/16 16:44,16.44,16.44.00,16.44,15/7/16 16:44:00,07/15/16 16:44,7/15/16 16:44:00,2016/07/15 16:44,16-7-15 16:44:0,15.7.16 16:44:00,15/7/16 16.44
16:45,16.45.0,16.45.00,02/09/2016 16:45,2/9/16 16:45,16.45,16.45.00,16.45,2/9/16 16:45:00,09/02/16 16:45,9/2/16 16:45:00,2016/09/02 16:45,16-9-2 16:45:0,02.9.16 16:45:00,2/9/16 16.45
16:45,16.45.0,16.45.00,15/08/2016 16:45,15/8/16 16:45,16.45,16.45.00,16.45,15/8/16 16:45:00,08/15/16 16:45,8/15/16 16:45:00,2016/08/15 16:45,16-8-15 16:45:0,15.8.16 16:45:00,15/8/16 16.45
16:46,16.46.0,16.46.00,15/09/2016 16:46,15/9/16 16:46,16.46,16.46.00,16.46,15/9/16 16:46:00,09/15/16 16:46,9/15/16 16:46:00,2016/09/15 16:46,16-9-15 16:46:0,15.9.16 16:46:00,15/9/16 16.46
16:46,16.46.0,16.46.00,02/08/2016 16:46,2/8/16 16:46,16.46,16.46.00,16.46,2/8/16 16:46:00,08/02/16 16:46,8/2/16 16:46:00,2016/08/02 16:46,16-8-2 16:46:0,02.8.16 16:46:00,2/8/16 16.46
16:47,16.47.0,16.47.00,17/08/2016 16:47,17/8/16 16:47,16.47,16.47.00,16.47,17/8/16 16:47:00,08/17/16 16:47,8/17/16 16:47:00,2016/08/17 16:47,16-8-17 16:47:0,17.8.16 16:47:00,17/8/16 16.47
16:48,16.48.0,16.48.00,16/09/2016 16:48,16/9/16 16:48,16.48,16.48.00,16.48,16/9/16 16:48:00,09/16/16 16:48,9/16/16 16:48:00,2016/09/16 16:48,16-9-16 16:48:0,16.9.16 16:48:00,16/9/16 16.48
16:48,16.48.0,16.48.00,19/08/2016 16:48,19/8/16 16:48,16.48,16.48.00,16.48,19/8/16 16:48:00,08/19/16 16:48,8/19/16 16:48:00,2016/08/19 16:48,16-8-19 16:48:0,19.8.16 16:48:00,19/8/16 16.48
16:49,16.49.0,16.49.00,30/07/2016 16:49,30/7/16 16:49,16.49,16.49.00,16.49,30/7/16 16:49:00,07/30/16 16:49,7/30/16 16:49:00,2016/07/30 16:49,16-7-30 16:49:0,30.7.16 16:49:00,30/7/16 16.49
16:51,16.51.0,16.51.00,02/08/2016 16:51,2/8/16 16:51,16.51,16.51.00,16.51,2/8/16 16:51:00,08/02/16 16:51,8/2/16 16:51:00,2016/08/02 16:51,16-8-2 16:51:0,02.8.16 16:51:00,2/8/16 16.51
16:51,16.51.0,16.51.00,19/08/2016 16:51,19/8/16 16:51,16.51,16.51.00,16.51,19/8/16 16:51:00,08/19/16 16:51,8/19/16 16:51:00,2016/08/19 16:51,16-8-19 16:51:0,19.8.16 16:51:00,19/8/16 16.51
16:51,16.51.0,16.51.00,11/09/2016 16:51,11/9/16 16:51,16.51,16.51.00,16.51,11/9/16 16:51:00,09/11/16 16:51,9/11/16 16:51:00,2016/09/11 16:51,16-9-11 16:51:0,11.9.16 16:51:00,11/9/16 16.51
16:53,16.53.0,16.53.00,14/08/2016 16:53,14/8/16 16:53,16.53,16.53.00,16.53,14/8/16 16:53:00,08/14/16 16:53,8/14/16 16:53:00,2016/08/14 16:53,16-8-14 16:53:0,14.8.16 16:53:00,14/8/16 16.53
16:53,16.53.0,16.53.00,20/08/2016 16:53,20/8/16 16:53,16.53,16.53.00,16.53,20/8/16 16:53:00,08/20/16 16:53,8/20/16 16:53:00,2016/08/20 16:53,16-8-20 16:53:0,20.8.16 16:53:00,20/8/16 16.53
16:53,16.53.0,16.53.00,01/08/2016 16:53,1/8/16 16:53,16.53,16.53.00,16.53,1/8/16 16:53:00,08/01/16 16:53,8/1/16 16:53:00,2016/08/01 16:53,16-8-1 16:53:0,01.8.16 16:53:00,1/8/16 16.53
16:57,16.57.0,16.57.00,28/08/2016 16:57,28/8/16 16:57,16.57,16.57.00,16.57,28/8/16 16:57:00,08/28/16 16:57,8/28/16 16:57:00,2016/08/28 16:57,16-8-28 16:57:0,28.8.16 16:57:00,28/8/16 16.57
16:58,16.58.0,16.58.00,04/09/2016 16:58,4/9/16 16:58,16.58,16.58.00,16.58,4/9/16 16:58:00,09/04/16 16:58,9/4/16 16:58:00,2016/09/04 16:58,16-9-4 16:58:0,04.9.16 16:58:00,4/9/16 16.58
16:58,16.58.0,16.58.00,08/09/2016 16:58,8/9/16 16:58,16.58,16.58.00,16.58,8/9/16 16:58:00,09/08/16 16:58,9/8/16 16:58:00,2016/09/08 16:58,16-9-8 16:58:0,08.9.16 16:58:00,8/9/16 16.58
17:00,17.00.0,17.00.00,24/08/2016 17:00,24/8/16 17:00,17.00,17.00.00,17.00,24/8/16 17:00:00,08/24/16 17:00,8/24/16 17:0:00,2016/08/24 17:00,16-8-24 17:0:0,24.8.16 17:0:00,24/8/16 17.0
17:02,17.02.0,17.02.00,13/09/2016 17:02,13/9/16 17:02,17.02,17.02.00,17.02,13/9/16 17:02:00,09/13/16 17:02,9/13/16 17:2:00,2016/09/13 17:02,16-9-13 17:2:0,13.9.16 17:2:00,13/9/16 17.2
17:02,17.02.0,17.02.00,02/08/2016 17:02,2/8/16 17:02,17.02,17.02.00,17.02,2/8/16 17:02:00,08/02/16 17:02,8/2/16 17:2:00,2016/08/02 17:02,16-8-2 17:2:0,02.8.16 17:2:00,2/8/16 17.2
17:02,17.02.0,17.02.00,31/08/2016 17:02,31/8/16 17:02,17.02,17.02.00,17.02,31/8/16 17:02:00,08/31/16 17:02,8/31/16 17:2:00,2016/08/31 17:02,16-8-31 17:2:0,31.8.16 17:2:00,31/8/16 17.2
17:03,17.03.0,17.03.00,09/07/2016 17:03,9/7/16 17:03,17.03,17.03.00,17.03,9/7/16 17:03:00,07/09/16 17:03,7/9/16 17:3:00,2016/07/09 17:03,16-7-9 17:3:0,09.7.16 17:3:00,9/7/16 17.3
17:03,17.03.0,17.03.00,20/09/2016 17:03,20/9/16 17:03,17.03,17.03.00,17.03,20/9/16 17:03:00,09/20/16 17:03,9/20/16 17:3:00,2016/09/20 17:03,16-9-20 17:3:0,20.9.16 17:3:00,20/9/16 17.3
17:04,17.04.0,17.04.00,19/09/2016 17:04,19/9/16 17:04,17.04,17.04.00,17.04,19/9/16 17:04:00,09/19/16 17:04,9/19/16 17:4:00,2016/09/19 17:04,16-9-19 17:4:0,19.9.16 17:4:00,19/9/16 17.4
17:05,17.05.0,17.05.00,20/08/2016 17:05,20/8/16 17:05,17.05,17.05.00,17.05,20/8/16 17:05:00,08/20/16 17:05,8/20/16 17:5:00,2016/08/20 17:05,16-8-20 17:5:0,20.8.16 17:5:00,20/8/16 17.5
17:06,17.06.0,17.06.00,31/08/2016 17:06,31/8/16 17:06,17.06,17.06.00,17.06,31/8/16 17:06:00,08/31/16 17:06,8/31/16 17:6:00,2016/08/31 17:06,16-8-31 17:6:0,31.8.16 17:6:00,31/8/16 17.6
17:07,17.07.0,17.07.00,08/09/2016 17:07,8/9/16 17:07,17.07,17.07.00,17.07,8/9/16 17:07:00,09/08/16 17:07,9/8/16 17:7:00,2016/09/08 17:07,16-9-8 17:7:0,08.9.16 17:7:00,8/9/16 17.7
